,image_path,height,width,case,day,slice
14860,./data/train/case107/case107_day0/scans/slice_0131_266_266_1.50_1.50.png,266,266,107,0,131
14861,./data/train/case107/case107_day0/scans/slice_0030_266_266_1.50_1.50.png,266,266,107,0,30
14862,./data/train/case107/case107_day0/scans/slice_0122_266_266_1.50_1.50.png,266,266,107,0,122
14863,./data/train/case107/case107_day0/scans/slice_0082_266_266_1.50_1.50.png,266,266,107,0,82
14864,./data/train/case107/case107_day0/scans/slice_0086_266_266_1.50_1.50.png,266,266,107,0,86
14865,./data/train/case107/case107_day0/scans/slice_0105_266_266_1.50_1.50.png,266,266,107,0,105
14866,./data/train/case107/case107_day0/scans/slice_0043_266_266_1.50_1.50.png,266,266,107,0,43
14867,./data/train/case107/case107_day0/scans/slice_0088_266_266_1.50_1.50.png,266,266,107,0,88
14868,./data/train/case107/case107_day0/scans/slice_0095_266_266_1.50_1.50.png,266,266,107,0,95
14869,./data/train/case107/case107_day0/scans/slice_0092_266_266_1.50_1.50.png,266,266,107,0,92
14870,./data/train/case107/case107_day0/scans/slice_0062_266_266_1.50_1.50.png,266,266,107,0,62
14871,./data/train/case107/case107_day0/scans/slice_0140_266_266_1.50_1.50.png,266,266,107,0,140
14872,./data/train/case107/case107_day0/scans/slice_0136_266_266_1.50_1.50.png,266,266,107,0,136
14873,./data/train/case107/case107_day0/scans/slice_0138_266_266_1.50_1.50.png,266,266,107,0,138
14874,./data/train/case107/case107_day0/scans/slice_0099_266_266_1.50_1.50.png,266,266,107,0,99
14875,./data/train/case107/case107_day0/scans/slice_0035_266_266_1.50_1.50.png,266,266,107,0,35
14876,./data/train/case107/case107_day0/scans/slice_0133_266_266_1.50_1.50.png,266,266,107,0,133
14877,./data/train/case107/case107_day0/scans/slice_0050_266_266_1.50_1.50.png,266,266,107,0,50
14878,./data/train/case107/case107_day0/scans/slice_0067_266_266_1.50_1.50.png,266,266,107,0,67
14879,./data/train/case107/case107_day0/scans/slice_0069_266_266_1.50_1.50.png,266,266,107,0,69
14880,./data/train/case107/case107_day0/scans/slice_0073_266_266_1.50_1.50.png,266,266,107,0,73
14881,./data/train/case107/case107_day0/scans/slice_0054_266_266_1.50_1.50.png,266,266,107,0,54
14882,./data/train/case107/case107_day0/scans/slice_0038_266_266_1.50_1.50.png,266,266,107,0,38
14883,./data/train/case107/case107_day0/scans/slice_0033_266_266_1.50_1.50.png,266,266,107,0,33
14884,./data/train/case107/case107_day0/scans/slice_0072_266_266_1.50_1.50.png,266,266,107,0,72
14885,./data/train/case107/case107_day0/scans/slice_0080_266_266_1.50_1.50.png,266,266,107,0,80
14886,./data/train/case107/case107_day0/scans/slice_0040_266_266_1.50_1.50.png,266,266,107,0,40
14887,./data/train/case107/case107_day0/scans/slice_0093_266_266_1.50_1.50.png,266,266,107,0,93
14888,./data/train/case107/case107_day0/scans/slice_0102_266_266_1.50_1.50.png,266,266,107,0,102
14889,./data/train/case107/case107_day0/scans/slice_0112_266_266_1.50_1.50.png,266,266,107,0,112
14890,./data/train/case107/case107_day0/scans/slice_0107_266_266_1.50_1.50.png,266,266,107,0,107
14891,./data/train/case107/case107_day0/scans/slice_0014_266_266_1.50_1.50.png,266,266,107,0,14
14892,./data/train/case107/case107_day0/scans/slice_0012_266_266_1.50_1.50.png,266,266,107,0,12
14893,./data/train/case107/case107_day0/scans/slice_0081_266_266_1.50_1.50.png,266,266,107,0,81
14894,./data/train/case107/case107_day0/scans/slice_0124_266_266_1.50_1.50.png,266,266,107,0,124
14895,./data/train/case107/case107_day0/scans/slice_0052_266_266_1.50_1.50.png,266,266,107,0,52
14896,./data/train/case107/case107_day0/scans/slice_0076_266_266_1.50_1.50.png,266,266,107,0,76
14897,./data/train/case107/case107_day0/scans/slice_0010_266_266_1.50_1.50.png,266,266,107,0,10
14898,./data/train/case107/case107_day0/scans/slice_0120_266_266_1.50_1.50.png,266,266,107,0,120
14899,./data/train/case107/case107_day0/scans/slice_0126_266_266_1.50_1.50.png,266,266,107,0,126
14900,./data/train/case107/case107_day0/scans/slice_0091_266_266_1.50_1.50.png,266,266,107,0,91
14901,./data/train/case107/case107_day0/scans/slice_0111_266_266_1.50_1.50.png,266,266,107,0,111
14902,./data/train/case107/case107_day0/scans/slice_0018_266_266_1.50_1.50.png,266,266,107,0,18
14903,./data/train/case107/case107_day0/scans/slice_0013_266_266_1.50_1.50.png,266,266,107,0,13
14904,./data/train/case107/case107_day0/scans/slice_0027_266_266_1.50_1.50.png,266,266,107,0,27
14905,./data/train/case107/case107_day0/scans/slice_0059_266_266_1.50_1.50.png,266,266,107,0,59
14906,./data/train/case107/case107_day0/scans/slice_0117_266_266_1.50_1.50.png,266,266,107,0,117
14907,./data/train/case107/case107_day0/scans/slice_0021_266_266_1.50_1.50.png,266,266,107,0,21
14908,./data/train/case107/case107_day0/scans/slice_0108_266_266_1.50_1.50.png,266,266,107,0,108
14909,./data/train/case107/case107_day0/scans/slice_0060_266_266_1.50_1.50.png,266,266,107,0,60
14910,./data/train/case107/case107_day0/scans/slice_0143_266_266_1.50_1.50.png,266,266,107,0,143
14911,./data/train/case107/case107_day0/scans/slice_0022_266_266_1.50_1.50.png,266,266,107,0,22
14912,./data/train/case144/case144_day0/scans/slice_0066_266_266_1.50_1.50.png,266,266,144,0,66
14913,./data/train/case144/case144_day0/scans/slice_0084_266_266_1.50_1.50.png,266,266,144,0,84
14914,./data/train/case144/case144_day0/scans/slice_0071_266_266_1.50_1.50.png,266,266,144,0,71
14915,./data/train/case144/case144_day0/scans/slice_0026_266_266_1.50_1.50.png,266,266,144,0,26
14916,./data/train/case144/case144_day0/scans/slice_0103_266_266_1.50_1.50.png,266,266,144,0,103
14917,./data/train/case144/case144_day0/scans/slice_0134_266_266_1.50_1.50.png,266,266,144,0,134
14918,./data/train/case144/case144_day0/scans/slice_0009_266_266_1.50_1.50.png,266,266,144,0,9
14919,./data/train/case144/case144_day0/scans/slice_0075_266_266_1.50_1.50.png,266,266,144,0,75
14920,./data/train/case144/case144_day0/scans/slice_0121_266_266_1.50_1.50.png,266,266,144,0,121
14921,./data/train/case144/case144_day0/scans/slice_0132_266_266_1.50_1.50.png,266,266,144,0,132
14922,./data/train/case144/case144_day0/scans/slice_0005_266_266_1.50_1.50.png,266,266,144,0,5
14923,./data/train/case144/case144_day0/scans/slice_0089_266_266_1.50_1.50.png,266,266,144,0,89
14924,./data/train/case144/case144_day0/scans/slice_0128_266_266_1.50_1.50.png,266,266,144,0,128
14925,./data/train/case144/case144_day0/scans/slice_0024_266_266_1.50_1.50.png,266,266,144,0,24
14926,./data/train/case144/case144_day0/scans/slice_0139_266_266_1.50_1.50.png,266,266,144,0,139
14927,./data/train/case144/case144_day0/scans/slice_0065_266_266_1.50_1.50.png,266,266,144,0,65
14928,./data/train/case144/case144_day0/scans/slice_0046_266_266_1.50_1.50.png,266,266,144,0,46
14929,./data/train/case144/case144_day0/scans/slice_0109_266_266_1.50_1.50.png,266,266,144,0,109
14930,./data/train/case144/case144_day0/scans/slice_0116_266_266_1.50_1.50.png,266,266,144,0,116
14931,./data/train/case144/case144_day0/scans/slice_0061_266_266_1.50_1.50.png,266,266,144,0,61
14932,./data/train/case144/case144_day0/scans/slice_0017_266_266_1.50_1.50.png,266,266,144,0,17
14933,./data/train/case144/case144_day0/scans/slice_0129_266_266_1.50_1.50.png,266,266,144,0,129
14934,./data/train/case144/case144_day0/scans/slice_0034_266_266_1.50_1.50.png,266,266,144,0,34
14935,./data/train/case144/case144_day0/scans/slice_0032_266_266_1.50_1.50.png,266,266,144,0,32
14936,./data/train/case144/case144_day0/scans/slice_0001_266_266_1.50_1.50.png,266,266,144,0,1
14937,./data/train/case144/case144_day0/scans/slice_0044_266_266_1.50_1.50.png,266,266,144,0,44
14938,./data/train/case144/case144_day0/scans/slice_0074_266_266_1.50_1.50.png,266,266,144,0,74
14939,./data/train/case144/case144_day0/scans/slice_0077_266_266_1.50_1.50.png,266,266,144,0,77
14940,./data/train/case144/case144_day0/scans/slice_0141_266_266_1.50_1.50.png,266,266,144,0,141
14941,./data/train/case144/case144_day0/scans/slice_0114_266_266_1.50_1.50.png,266,266,144,0,114
14942,./data/train/case144/case144_day0/scans/slice_0113_266_266_1.50_1.50.png,266,266,144,0,113
14943,./data/train/case144/case144_day0/scans/slice_0020_266_266_1.50_1.50.png,266,266,144,0,20
14944,./data/train/case144/case144_day0/scans/slice_0057_266_266_1.50_1.50.png,266,266,144,0,57
14945,./data/train/case144/case144_day0/scans/slice_0135_266_266_1.50_1.50.png,266,266,144,0,135
14946,./data/train/case144/case144_day0/scans/slice_0125_266_266_1.50_1.50.png,266,266,144,0,125
14947,./data/train/case144/case144_day0/scans/slice_0028_266_266_1.50_1.50.png,266,266,144,0,28
14948,./data/train/case144/case144_day0/scans/slice_0015_266_266_1.50_1.50.png,266,266,144,0,15
14949,./data/train/case144/case144_day0/scans/slice_0106_266_266_1.50_1.50.png,266,266,144,0,106
14950,./data/train/case144/case144_day0/scans/slice_0096_266_266_1.50_1.50.png,266,266,144,0,96
14951,./data/train/case144/case144_day0/scans/slice_0058_266_266_1.50_1.50.png,266,266,144,0,58
14952,./data/train/case144/case144_day0/scans/slice_0110_266_266_1.50_1.50.png,266,266,144,0,110
14953,./data/train/case144/case144_day0/scans/slice_0078_266_266_1.50_1.50.png,266,266,144,0,78
14954,./data/train/case144/case144_day0/scans/slice_0007_266_266_1.50_1.50.png,266,266,144,0,7
14955,./data/train/case144/case144_day0/scans/slice_0083_266_266_1.50_1.50.png,266,266,144,0,83
14956,./data/train/case144/case144_day0/scans/slice_0048_266_266_1.50_1.50.png,266,266,144,0,48
14957,./data/train/case144/case144_day0/scans/slice_0045_266_266_1.50_1.50.png,266,266,144,0,45
14958,./data/train/case144/case144_day0/scans/slice_0119_266_266_1.50_1.50.png,266,266,144,0,119
14959,./data/train/case144/case144_day0/scans/slice_0097_266_266_1.50_1.50.png,266,266,144,0,97
14960,./data/train/case144/case144_day0/scans/slice_0047_266_266_1.50_1.50.png,266,266,144,0,47
14961,./data/train/case144/case144_day0/scans/slice_0100_266_266_1.50_1.50.png,266,266,144,0,100
14962,./data/train/case144/case144_day0/scans/slice_0019_266_266_1.50_1.50.png,266,266,144,0,19
14963,./data/train/case144/case144_day0/scans/slice_0006_266_266_1.50_1.50.png,266,266,144,0,6
14964,./data/train/case144/case144_day0/scans/slice_0002_266_266_1.50_1.50.png,266,266,144,0,2
14965,./data/train/case144/case144_day0/scans/slice_0051_266_266_1.50_1.50.png,266,266,144,0,51
14966,./data/train/case144/case144_day0/scans/slice_0085_266_266_1.50_1.50.png,266,266,144,0,85
14967,./data/train/case144/case144_day0/scans/slice_0025_266_266_1.50_1.50.png,266,266,144,0,25
14968,./data/train/case144/case144_day0/scans/slice_0056_266_266_1.50_1.50.png,266,266,144,0,56
14969,./data/train/case144/case144_day0/scans/slice_0041_266_266_1.50_1.50.png,266,266,144,0,41
14970,./data/train/case144/case144_day0/scans/slice_0094_266_266_1.50_1.50.png,266,266,144,0,94
14971,./data/train/case144/case144_day0/scans/slice_0090_266_266_1.50_1.50.png,266,266,144,0,90
14972,./data/train/case144/case144_day0/scans/slice_0042_266_266_1.50_1.50.png,266,266,144,0,42
14973,./data/train/case144/case144_day0/scans/slice_0118_266_266_1.50_1.50.png,266,266,144,0,118
14974,./data/train/case144/case144_day0/scans/slice_0070_266_266_1.50_1.50.png,266,266,144,0,70
14975,./data/train/case144/case144_day0/scans/slice_0049_266_266_1.50_1.50.png,266,266,144,0,49
14976,./data/train/case144/case144_day0/scans/slice_0098_266_266_1.50_1.50.png,266,266,144,0,98
14977,./data/train/case144/case144_day0/scans/slice_0016_266_266_1.50_1.50.png,266,266,144,0,16
14978,./data/train/case144/case144_day0/scans/slice_0137_266_266_1.50_1.50.png,266,266,144,0,137
14979,./data/train/case144/case144_day0/scans/slice_0087_266_266_1.50_1.50.png,266,266,144,0,87
14980,./data/train/case144/case144_day0/scans/slice_0127_266_266_1.50_1.50.png,266,266,144,0,127
14981,./data/train/case144/case144_day0/scans/slice_0053_266_266_1.50_1.50.png,266,266,144,0,53
14982,./data/train/case144/case144_day0/scans/slice_0115_266_266_1.50_1.50.png,266,266,144,0,115
14983,./data/train/case144/case144_day0/scans/slice_0130_266_266_1.50_1.50.png,266,266,144,0,130
14984,./data/train/case144/case144_day0/scans/slice_0055_266_266_1.50_1.50.png,266,266,144,0,55
14985,./data/train/case144/case144_day0/scans/slice_0011_266_266_1.50_1.50.png,266,266,144,0,11
14986,./data/train/case144/case144_day0/scans/slice_0029_266_266_1.50_1.50.png,266,266,144,0,29
14987,./data/train/case144/case144_day0/scans/slice_0079_266_266_1.50_1.50.png,266,266,144,0,79
14988,./data/train/case144/case144_day0/scans/slice_0142_266_266_1.50_1.50.png,266,266,144,0,142
14989,./data/train/case144/case144_day0/scans/slice_0144_266_266_1.50_1.50.png,266,266,144,0,144
14990,./data/train/case144/case144_day0/scans/slice_0003_266_266_1.50_1.50.png,266,266,144,0,3
14991,./data/train/case144/case144_day0/scans/slice_0123_266_266_1.50_1.50.png,266,266,144,0,123
14992,./data/train/case144/case144_day0/scans/slice_0036_266_266_1.50_1.50.png,266,266,144,0,36
14993,./data/train/case144/case144_day0/scans/slice_0064_266_266_1.50_1.50.png,266,266,144,0,64
14994,./data/train/case144/case144_day0/scans/slice_0101_266_266_1.50_1.50.png,266,266,144,0,101
14995,./data/train/case144/case144_day0/scans/slice_0004_266_266_1.50_1.50.png,266,266,144,0,4
14996,./data/train/case144/case144_day0/scans/slice_0068_266_266_1.50_1.50.png,266,266,144,0,68
14997,./data/train/case144/case144_day0/scans/slice_0031_266_266_1.50_1.50.png,266,266,144,0,31
14998,./data/train/case144/case144_day0/scans/slice_0037_266_266_1.50_1.50.png,266,266,144,0,37
14999,./data/train/case144/case144_day0/scans/slice_0104_266_266_1.50_1.50.png,266,266,144,0,104
15000,./data/train/case144/case144_day0/scans/slice_0023_266_266_1.50_1.50.png,266,266,144,0,23
15001,./data/train/case144/case144_day0/scans/slice_0039_266_266_1.50_1.50.png,266,266,144,0,39
15002,./data/train/case144/case144_day0/scans/slice_0063_266_266_1.50_1.50.png,266,266,144,0,63
15003,./data/train/case144/case144_day0/scans/slice_0008_266_266_1.50_1.50.png,266,266,144,0,8
15004,./data/train/case144/case144_day0/scans/slice_0131_266_266_1.50_1.50.png,266,266,144,0,131
15005,./data/train/case144/case144_day0/scans/slice_0030_266_266_1.50_1.50.png,266,266,144,0,30
15006,./data/train/case144/case144_day0/scans/slice_0122_266_266_1.50_1.50.png,266,266,144,0,122
15007,./data/train/case144/case144_day0/scans/slice_0082_266_266_1.50_1.50.png,266,266,144,0,82
15008,./data/train/case144/case144_day0/scans/slice_0086_266_266_1.50_1.50.png,266,266,144,0,86
15009,./data/train/case144/case144_day0/scans/slice_0105_266_266_1.50_1.50.png,266,266,144,0,105
15010,./data/train/case144/case144_day0/scans/slice_0043_266_266_1.50_1.50.png,266,266,144,0,43
15011,./data/train/case144/case144_day0/scans/slice_0088_266_266_1.50_1.50.png,266,266,144,0,88
15012,./data/train/case144/case144_day0/scans/slice_0095_266_266_1.50_1.50.png,266,266,144,0,95
15013,./data/train/case144/case144_day0/scans/slice_0092_266_266_1.50_1.50.png,266,266,144,0,92
15014,./data/train/case144/case144_day0/scans/slice_0062_266_266_1.50_1.50.png,266,266,144,0,62
15015,./data/train/case144/case144_day0/scans/slice_0140_266_266_1.50_1.50.png,266,266,144,0,140
15016,./data/train/case144/case144_day0/scans/slice_0136_266_266_1.50_1.50.png,266,266,144,0,136
15017,./data/train/case144/case144_day0/scans/slice_0138_266_266_1.50_1.50.png,266,266,144,0,138
15018,./data/train/case144/case144_day0/scans/slice_0099_266_266_1.50_1.50.png,266,266,144,0,99
15019,./data/train/case144/case144_day0/scans/slice_0035_266_266_1.50_1.50.png,266,266,144,0,35
15020,./data/train/case144/case144_day0/scans/slice_0133_266_266_1.50_1.50.png,266,266,144,0,133
15021,./data/train/case144/case144_day0/scans/slice_0050_266_266_1.50_1.50.png,266,266,144,0,50
15022,./data/train/case144/case144_day0/scans/slice_0067_266_266_1.50_1.50.png,266,266,144,0,67
15023,./data/train/case144/case144_day0/scans/slice_0069_266_266_1.50_1.50.png,266,266,144,0,69
15024,./data/train/case144/case144_day0/scans/slice_0073_266_266_1.50_1.50.png,266,266,144,0,73
15025,./data/train/case144/case144_day0/scans/slice_0054_266_266_1.50_1.50.png,266,266,144,0,54
15026,./data/train/case144/case144_day0/scans/slice_0038_266_266_1.50_1.50.png,266,266,144,0,38
15027,./data/train/case144/case144_day0/scans/slice_0033_266_266_1.50_1.50.png,266,266,144,0,33
15028,./data/train/case144/case144_day0/scans/slice_0072_266_266_1.50_1.50.png,266,266,144,0,72
15029,./data/train/case144/case144_day0/scans/slice_0080_266_266_1.50_1.50.png,266,266,144,0,80
15030,./data/train/case144/case144_day0/scans/slice_0040_266_266_1.50_1.50.png,266,266,144,0,40
15031,./data/train/case144/case144_day0/scans/slice_0093_266_266_1.50_1.50.png,266,266,144,0,93
15032,./data/train/case144/case144_day0/scans/slice_0102_266_266_1.50_1.50.png,266,266,144,0,102
15033,./data/train/case144/case144_day0/scans/slice_0112_266_266_1.50_1.50.png,266,266,144,0,112
15034,./data/train/case144/case144_day0/scans/slice_0107_266_266_1.50_1.50.png,266,266,144,0,107
15035,./data/train/case144/case144_day0/scans/slice_0014_266_266_1.50_1.50.png,266,266,144,0,14
15036,./data/train/case144/case144_day0/scans/slice_0012_266_266_1.50_1.50.png,266,266,144,0,12
15037,./data/train/case144/case144_day0/scans/slice_0081_266_266_1.50_1.50.png,266,266,144,0,81
15038,./data/train/case144/case144_day0/scans/slice_0124_266_266_1.50_1.50.png,266,266,144,0,124
15039,./data/train/case144/case144_day0/scans/slice_0052_266_266_1.50_1.50.png,266,266,144,0,52
15040,./data/train/case144/case144_day0/scans/slice_0076_266_266_1.50_1.50.png,266,266,144,0,76
15041,./data/train/case144/case144_day0/scans/slice_0010_266_266_1.50_1.50.png,266,266,144,0,10
15042,./data/train/case144/case144_day0/scans/slice_0120_266_266_1.50_1.50.png,266,266,144,0,120
15043,./data/train/case144/case144_day0/scans/slice_0126_266_266_1.50_1.50.png,266,266,144,0,126
15044,./data/train/case144/case144_day0/scans/slice_0091_266_266_1.50_1.50.png,266,266,144,0,91
15045,./data/train/case144/case144_day0/scans/slice_0111_266_266_1.50_1.50.png,266,266,144,0,111
15046,./data/train/case144/case144_day0/scans/slice_0018_266_266_1.50_1.50.png,266,266,144,0,18
15047,./data/train/case144/case144_day0/scans/slice_0013_266_266_1.50_1.50.png,266,266,144,0,13
15048,./data/train/case144/case144_day0/scans/slice_0027_266_266_1.50_1.50.png,266,266,144,0,27
15049,./data/train/case144/case144_day0/scans/slice_0059_266_266_1.50_1.50.png,266,266,144,0,59
15050,./data/train/case144/case144_day0/scans/slice_0117_266_266_1.50_1.50.png,266,266,144,0,117
15051,./data/train/case144/case144_day0/scans/slice_0021_266_266_1.50_1.50.png,266,266,144,0,21
15052,./data/train/case144/case144_day0/scans/slice_0108_266_266_1.50_1.50.png,266,266,144,0,108
15053,./data/train/case144/case144_day0/scans/slice_0060_266_266_1.50_1.50.png,266,266,144,0,60
15054,./data/train/case144/case144_day0/scans/slice_0143_266_266_1.50_1.50.png,266,266,144,0,143
15055,./data/train/case144/case144_day0/scans/slice_0022_266_266_1.50_1.50.png,266,266,144,0,22
15056,./data/train/case144/case144_day14/scans/slice_0066_266_266_1.50_1.50.png,266,266,144,14,66
15057,./data/train/case144/case144_day14/scans/slice_0084_266_266_1.50_1.50.png,266,266,144,14,84
15058,./data/train/case144/case144_day14/scans/slice_0071_266_266_1.50_1.50.png,266,266,144,14,71
15059,./data/train/case144/case144_day14/scans/slice_0026_266_266_1.50_1.50.png,266,266,144,14,26
15060,./data/train/case144/case144_day14/scans/slice_0103_266_266_1.50_1.50.png,266,266,144,14,103
15061,./data/train/case144/case144_day14/scans/slice_0134_266_266_1.50_1.50.png,266,266,144,14,134
15062,./data/train/case144/case144_day14/scans/slice_0009_266_266_1.50_1.50.png,266,266,144,14,9
15063,./data/train/case144/case144_day14/scans/slice_0075_266_266_1.50_1.50.png,266,266,144,14,75
15064,./data/train/case144/case144_day14/scans/slice_0121_266_266_1.50_1.50.png,266,266,144,14,121
15065,./data/train/case144/case144_day14/scans/slice_0132_266_266_1.50_1.50.png,266,266,144,14,132
15066,./data/train/case144/case144_day14/scans/slice_0005_266_266_1.50_1.50.png,266,266,144,14,5
15067,./data/train/case144/case144_day14/scans/slice_0089_266_266_1.50_1.50.png,266,266,144,14,89
15068,./data/train/case144/case144_day14/scans/slice_0128_266_266_1.50_1.50.png,266,266,144,14,128
15069,./data/train/case144/case144_day14/scans/slice_0024_266_266_1.50_1.50.png,266,266,144,14,24
15070,./data/train/case144/case144_day14/scans/slice_0139_266_266_1.50_1.50.png,266,266,144,14,139
15071,./data/train/case144/case144_day14/scans/slice_0065_266_266_1.50_1.50.png,266,266,144,14,65
15072,./data/train/case144/case144_day14/scans/slice_0046_266_266_1.50_1.50.png,266,266,144,14,46
15073,./data/train/case144/case144_day14/scans/slice_0109_266_266_1.50_1.50.png,266,266,144,14,109
15074,./data/train/case144/case144_day14/scans/slice_0116_266_266_1.50_1.50.png,266,266,144,14,116
15075,./data/train/case144/case144_day14/scans/slice_0061_266_266_1.50_1.50.png,266,266,144,14,61
15076,./data/train/case144/case144_day14/scans/slice_0017_266_266_1.50_1.50.png,266,266,144,14,17
15077,./data/train/case144/case144_day14/scans/slice_0129_266_266_1.50_1.50.png,266,266,144,14,129
15078,./data/train/case144/case144_day14/scans/slice_0034_266_266_1.50_1.50.png,266,266,144,14,34
15079,./data/train/case144/case144_day14/scans/slice_0032_266_266_1.50_1.50.png,266,266,144,14,32
15080,./data/train/case144/case144_day14/scans/slice_0001_266_266_1.50_1.50.png,266,266,144,14,1
15081,./data/train/case144/case144_day14/scans/slice_0044_266_266_1.50_1.50.png,266,266,144,14,44
15082,./data/train/case144/case144_day14/scans/slice_0074_266_266_1.50_1.50.png,266,266,144,14,74
15083,./data/train/case144/case144_day14/scans/slice_0077_266_266_1.50_1.50.png,266,266,144,14,77
15084,./data/train/case144/case144_day14/scans/slice_0141_266_266_1.50_1.50.png,266,266,144,14,141
15085,./data/train/case144/case144_day14/scans/slice_0114_266_266_1.50_1.50.png,266,266,144,14,114
15086,./data/train/case144/case144_day14/scans/slice_0113_266_266_1.50_1.50.png,266,266,144,14,113
15087,./data/train/case144/case144_day14/scans/slice_0020_266_266_1.50_1.50.png,266,266,144,14,20
15088,./data/train/case144/case144_day14/scans/slice_0057_266_266_1.50_1.50.png,266,266,144,14,57
15089,./data/train/case144/case144_day14/scans/slice_0135_266_266_1.50_1.50.png,266,266,144,14,135
15090,./data/train/case144/case144_day14/scans/slice_0125_266_266_1.50_1.50.png,266,266,144,14,125
15091,./data/train/case144/case144_day14/scans/slice_0028_266_266_1.50_1.50.png,266,266,144,14,28
15092,./data/train/case144/case144_day14/scans/slice_0015_266_266_1.50_1.50.png,266,266,144,14,15
15093,./data/train/case144/case144_day14/scans/slice_0106_266_266_1.50_1.50.png,266,266,144,14,106
15094,./data/train/case144/case144_day14/scans/slice_0096_266_266_1.50_1.50.png,266,266,144,14,96
15095,./data/train/case144/case144_day14/scans/slice_0058_266_266_1.50_1.50.png,266,266,144,14,58
15096,./data/train/case144/case144_day14/scans/slice_0110_266_266_1.50_1.50.png,266,266,144,14,110
15097,./data/train/case144/case144_day14/scans/slice_0078_266_266_1.50_1.50.png,266,266,144,14,78
15098,./data/train/case144/case144_day14/scans/slice_0007_266_266_1.50_1.50.png,266,266,144,14,7
15099,./data/train/case144/case144_day14/scans/slice_0083_266_266_1.50_1.50.png,266,266,144,14,83
15100,./data/train/case144/case144_day14/scans/slice_0048_266_266_1.50_1.50.png,266,266,144,14,48
15101,./data/train/case144/case144_day14/scans/slice_0045_266_266_1.50_1.50.png,266,266,144,14,45
15102,./data/train/case144/case144_day14/scans/slice_0119_266_266_1.50_1.50.png,266,266,144,14,119
15103,./data/train/case144/case144_day14/scans/slice_0097_266_266_1.50_1.50.png,266,266,144,14,97
15104,./data/train/case144/case144_day14/scans/slice_0047_266_266_1.50_1.50.png,266,266,144,14,47
15105,./data/train/case144/case144_day14/scans/slice_0100_266_266_1.50_1.50.png,266,266,144,14,100
15106,./data/train/case144/case144_day14/scans/slice_0019_266_266_1.50_1.50.png,266,266,144,14,19
15107,./data/train/case144/case144_day14/scans/slice_0006_266_266_1.50_1.50.png,266,266,144,14,6
15108,./data/train/case144/case144_day14/scans/slice_0002_266_266_1.50_1.50.png,266,266,144,14,2
15109,./data/train/case144/case144_day14/scans/slice_0051_266_266_1.50_1.50.png,266,266,144,14,51
15110,./data/train/case144/case144_day14/scans/slice_0085_266_266_1.50_1.50.png,266,266,144,14,85
15111,./data/train/case144/case144_day14/scans/slice_0025_266_266_1.50_1.50.png,266,266,144,14,25
15112,./data/train/case144/case144_day14/scans/slice_0056_266_266_1.50_1.50.png,266,266,144,14,56
15113,./data/train/case144/case144_day14/scans/slice_0041_266_266_1.50_1.50.png,266,266,144,14,41
15114,./data/train/case144/case144_day14/scans/slice_0094_266_266_1.50_1.50.png,266,266,144,14,94
15115,./data/train/case144/case144_day14/scans/slice_0090_266_266_1.50_1.50.png,266,266,144,14,90
15116,./data/train/case144/case144_day14/scans/slice_0042_266_266_1.50_1.50.png,266,266,144,14,42
15117,./data/train/case144/case144_day14/scans/slice_0118_266_266_1.50_1.50.png,266,266,144,14,118
15118,./data/train/case144/case144_day14/scans/slice_0070_266_266_1.50_1.50.png,266,266,144,14,70
15119,./data/train/case144/case144_day14/scans/slice_0049_266_266_1.50_1.50.png,266,266,144,14,49
15120,./data/train/case144/case144_day14/scans/slice_0098_266_266_1.50_1.50.png,266,266,144,14,98
15121,./data/train/case144/case144_day14/scans/slice_0016_266_266_1.50_1.50.png,266,266,144,14,16
15122,./data/train/case144/case144_day14/scans/slice_0137_266_266_1.50_1.50.png,266,266,144,14,137
15123,./data/train/case144/case144_day14/scans/slice_0087_266_266_1.50_1.50.png,266,266,144,14,87
15124,./data/train/case144/case144_day14/scans/slice_0127_266_266_1.50_1.50.png,266,266,144,14,127
15125,./data/train/case144/case144_day14/scans/slice_0053_266_266_1.50_1.50.png,266,266,144,14,53
15126,./data/train/case144/case144_day14/scans/slice_0115_266_266_1.50_1.50.png,266,266,144,14,115
15127,./data/train/case144/case144_day14/scans/slice_0130_266_266_1.50_1.50.png,266,266,144,14,130
15128,./data/train/case144/case144_day14/scans/slice_0055_266_266_1.50_1.50.png,266,266,144,14,55
15129,./data/train/case144/case144_day14/scans/slice_0011_266_266_1.50_1.50.png,266,266,144,14,11
15130,./data/train/case144/case144_day14/scans/slice_0029_266_266_1.50_1.50.png,266,266,144,14,29
15131,./data/train/case144/case144_day14/scans/slice_0079_266_266_1.50_1.50.png,266,266,144,14,79
15132,./data/train/case144/case144_day14/scans/slice_0142_266_266_1.50_1.50.png,266,266,144,14,142
15133,./data/train/case144/case144_day14/scans/slice_0144_266_266_1.50_1.50.png,266,266,144,14,144
15134,./data/train/case144/case144_day14/scans/slice_0003_266_266_1.50_1.50.png,266,266,144,14,3
15135,./data/train/case144/case144_day14/scans/slice_0123_266_266_1.50_1.50.png,266,266,144,14,123
15136,./data/train/case144/case144_day14/scans/slice_0036_266_266_1.50_1.50.png,266,266,144,14,36
15137,./data/train/case144/case144_day14/scans/slice_0064_266_266_1.50_1.50.png,266,266,144,14,64
15138,./data/train/case144/case144_day14/scans/slice_0101_266_266_1.50_1.50.png,266,266,144,14,101
